"Consumer Price Index for All Income Households by Commodity Group (2018=100): January 2018 - July 2023"

"Geolocation","Commodity Description","2018 Ave","2019 Ave","2020 Ave","2021 Ave","2022 Ave","2023 Ave"
"....Bulacan","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,101.3416666666670,104.5333333333330,109.2750000000000,113.8500000000000,..
"....Bulacan","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,123.3583333333330,158.6750000000000,167.6500000000000,173.2500000000000,..
"....Bulacan","03 - CLOTHING AND FOOTWEAR",100.0000000000000,101.1666666666670,103.8083333333330,104.1000000000000,104.9833333333330,..
"....Bulacan","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,101.9666666666670,102.3333333333330,105.0833333333330,110.7333333333330,..
"....Bulacan","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,100.7916666666670,102.4416666666670,102.3000000000000,103.2000000000000,..
"....Bulacan","06 - HEALTH",100.0000000000000,104.1833333333330,107.1250000000000,107.6000000000000,108.7500000000000,..
"....Bulacan","07 - TRANSPORT",100.0000000000000,100.1416666666670,99.0833333333333,104.5083333333330,117.8416666666670,..
"....Bulacan","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0000000000000,100.1500000000000,100.3000000000000,100.4250000000000,..
"....Bulacan","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.6583333333330,103.0416666666670,103.5000000000000,104.2000000000000,..
"....Bulacan","10 - EDUCATION SERVICES",100.0000000000000,98.4166666666667,98.1000000000000,98.1000000000000,97.8500000000000,..
"....Bulacan","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.8583333333330,103.2416666666670,104.6000000000000,105.2166666666670,..
"....Bulacan","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,132.4750000000000,143.3000000000000,..
"....Bulacan","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,101.5250000000000,103.1500000000000,104.6500000000000,105.4083333333330,..
"....Nueva Ecija","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,106.2583333333330,110.6833333333330,115.6333333333330,121.7083333333330,..
"....Nueva Ecija","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,122.8833333333330,158.5000000000000,188.7500000000000,230.0833333333330,..
"....Nueva Ecija","03 - CLOTHING AND FOOTWEAR",100.0000000000000,100.8000000000000,101.9000000000000,102.9750000000000,109.0250000000000,..
"....Nueva Ecija","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,101.3250000000000,102.4333333333330,101.6416666666670,116.6083333333330,..
"....Nueva Ecija","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,101.0833333333330,102.5833333333330,103.7833333333330,105.6916666666670,..
"....Nueva Ecija","06 - HEALTH",100.0000000000000,101.1083333333330,101.7083333333330,101.9416666666670,104.1583333333330,..
"....Nueva Ecija","07 - TRANSPORT",100.0000000000000,99.2083333333333,97.4416666666667,110.4500000000000,128.3666666666670,..
"....Nueva Ecija","08 - INFORMATION AND COMMUNICATION",100.0000000000000,99.7000000000000,99.9583333333333,100.3083333333330,100.3333333333330,..
"....Nueva Ecija","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.0500000000000,101.2750000000000,101.1916666666670,105.7583333333330,..
"....Nueva Ecija","10 - EDUCATION SERVICES",100.0000000000000,103.6666666666670,106.1666666666670,105.9000000000000,106.1083333333330,..
"....Nueva Ecija","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.0583333333330,99.8500000000000,101.9583333333330,106.8833333333330,..
"....Nueva Ecija","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Nueva Ecija","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.9916666666670,102.4416666666670,103.1833333333330,106.6500000000000,..
"....Pampanga","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,101.8083333333330,105.3583333333330,113.3666666666670,120.2583333333330,..
"....Pampanga","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,118.1333333333330,146.1166666666670,153.0000000000000,167.6500000000000,..
"....Pampanga","03 - CLOTHING AND FOOTWEAR",100.0000000000000,104.0166666666670,105.9500000000000,105.3166666666670,108.1333333333330,..
"....Pampanga","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,102.7916666666670,102.0500000000000,105.1583333333330,116.2416666666670,..
"....Pampanga","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,101.0666666666670,103.9500000000000,105.0083333333330,108.2416666666670,..
"....Pampanga","06 - HEALTH",100.0000000000000,101.9833333333330,105.1833333333330,113.4333333333330,118.4416666666670,..
"....Pampanga","07 - TRANSPORT",100.0000000000000,104.8916666666670,103.2416666666670,110.1250000000000,127.8583333333330,..
"....Pampanga","08 - INFORMATION AND COMMUNICATION",100.0000000000000,99.9500000000000,100.3333333333330,101.3083333333330,101.8000000000000,..
"....Pampanga","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.7083333333330,103.0000000000000,104.1750000000000,106.8916666666670,..
"....Pampanga","10 - EDUCATION SERVICES",100.0000000000000,104.8166666666670,107.8916666666670,108.5000000000000,111.1583333333330,..
"....Pampanga","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,105.4000000000000,107.0250000000000,110.8416666666670,114.0333333333330,..
"....Pampanga","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Pampanga","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.3750000000000,102.5500000000000,104.8583333333330,111.9083333333330,..
"....Tarlac","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,100.7916666666670,105.2000000000000,109.2916666666670,114.6750000000000,..
"....Tarlac","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,120.2833333333330,152.0833333333330,167.2583333333330,181.1750000000000,..
"....Tarlac","03 - CLOTHING AND FOOTWEAR",100.0000000000000,104.6000000000000,107.2833333333330,110.5333333333330,114.2083333333330,..
"....Tarlac","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,105.0583333333330,102.9333333333330,106.5083333333330,119.7833333333330,..
"....Tarlac","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,107.3250000000000,111.0000000000000,116.7666666666670,122.4583333333330,..
"....Tarlac","06 - HEALTH",100.0000000000000,105.0333333333330,108.5083333333330,114.4333333333330,118.6083333333330,..
"....Tarlac","07 - TRANSPORT",100.0000000000000,105.7166666666670,107.7500000000000,125.1083333333330,138.6916666666670,..
"....Tarlac","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.2000000000000,100.9916666666670,103.8166666666670,105.0416666666670,..
"....Tarlac","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,106.2000000000000,107.9000000000000,110.0000000000000,117.0666666666670,..
"....Tarlac","10 - EDUCATION SERVICES",100.0000000000000,101.1833333333330,100.6833333333330,98.8833333333333,100.0083333333330,..
"....Tarlac","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,101.7250000000000,102.5083333333330,113.2583333333330,114.6500000000000,..
"....Tarlac","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Tarlac","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,103.1500000000000,106.3250000000000,108.7166666666670,112.5083333333330,..
"....Zambales","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.0666666666670,104.8083333333330,110.9166666666670,117.6000000000000,..
"....Zambales","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,111.3750000000000,131.4500000000000,156.9833333333330,171.0333333333330,..
"....Zambales","03 - CLOTHING AND FOOTWEAR",100.0000000000000,104.7666666666670,107.4250000000000,111.6750000000000,117.4166666666670,..
"....Zambales","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,106.4500000000000,110.6083333333330,116.8583333333330,135.1000000000000,..
"....Zambales","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.5833333333330,106.7833333333330,112.1750000000000,116.8583333333330,..
"....Zambales","06 - HEALTH",100.0000000000000,105.5083333333330,109.5000000000000,115.6500000000000,118.7500000000000,..
"....Zambales","07 - TRANSPORT",100.0000000000000,100.9166666666670,99.9333333333333,107.4166666666670,122.0333333333330,..
"....Zambales","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.8250000000000,101.8416666666670,101.9666666666670,102.4833333333330,..
"....Zambales","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,105.2666666666670,105.9833333333330,106.7166666666670,112.7000000000000,..
"....Zambales","10 - EDUCATION SERVICES",100.0000000000000,104.9833333333330,106.1000000000000,106.2333333333330,107.0416666666670,..
"....Zambales","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,101.7750000000000,107.1000000000000,115.5666666666670,123.5333333333330,..
"....Zambales","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Zambales","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,102.9416666666670,106.4500000000000,111.7833333333330,118.3416666666670,..
"....Aurora","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,103.0416666666670,107.3666666666670,112.8583333333330,118.9166666666670,..
"....Aurora","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,114.3583333333330,132.0000000000000,148.6583333333330,161.4000000000000,..
"....Aurora","03 - CLOTHING AND FOOTWEAR",100.0000000000000,105.6666666666670,108.6083333333330,114.3166666666670,118.9583333333330,..
"....Aurora","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,103.3333333333330,104.1833333333330,106.8083333333330,122.5083333333330,..
"....Aurora","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.9166666666670,107.5250000000000,111.4416666666670,115.0166666666670,..
"....Aurora","06 - HEALTH",100.0000000000000,103.2333333333330,106.5166666666670,115.3083333333330,120.8416666666670,..
"....Aurora","07 - TRANSPORT",100.0000000000000,105.0000000000000,101.5250000000000,107.3750000000000,127.2416666666670,..
"....Aurora","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0750000000000,100.4083333333330,100.7916666666670,100.8500000000000,..
"....Aurora","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,104.6083333333330,107.4416666666670,111.7250000000000,118.2416666666670,..
"....Aurora","10 - EDUCATION SERVICES",100.0000000000000,101.1500000000000,101.4000000000000,103.6000000000000,109.8000000000000,..
"....Aurora","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,108.4000000000000,110.9750000000000,122.0666666666670,131.1083333333330,..
"....Aurora","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,147.7000000000000,163.6000000000000,..
"....Aurora","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,102.9000000000000,105.9833333333330,109.0666666666670,114.4166666666670,..
"....City of Angeles","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,101.9416666666670,105.4833333333330,113.1583333333330,120.1750000000000,..
"....City of Angeles","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,118.1000000000000,146.1083333333330,153.2916666666670,165.4500000000000,..
"....City of Angeles","03 - CLOTHING AND FOOTWEAR",100.0000000000000,103.9250000000000,105.6166666666670,104.3500000000000,106.9416666666670,..
"....City of Angeles","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,103.0416666666670,102.4750000000000,104.8416666666670,108.6416666666670,..
"....City of Angeles","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,100.9750000000000,103.9666666666670,105.0333333333330,108.2500000000000,..
"....City of Angeles","06 - HEALTH",100.0000000000000,102.1250000000000,105.3916666666670,112.5166666666670,117.8583333333330,..
"....City of Angeles","07 - TRANSPORT",100.0000000000000,105.2583333333330,102.5666666666670,109.5166666666670,127.5166666666670,..
"....City of Angeles","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0166666666670,100.8500000000000,101.9500000000000,103.2666666666670,..
"....City of Angeles","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,103.0916666666670,103.1500000000000,103.5250000000000,107.3500000000000,..
"....City of Angeles","10 - EDUCATION SERVICES",100.0000000000000,105.1666666666670,108.3500000000000,108.8666666666670,108.9000000000000,..
"....City of Angeles","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,105.4000000000000,107.0750000000000,110.1666666666670,115.4250000000000,..
"....City of Angeles","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....City of Angeles","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.4333333333330,102.8500000000000,105.2250000000000,110.1416666666670,..
"....City of Olongapo","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.4333333333330,105.5833333333330,111.4083333333330,116.1666666666670,..
"....City of Olongapo","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,115.3750000000000,136.4666666666670,163.0416666666670,179.8833333333330,..
"....City of Olongapo","03 - CLOTHING AND FOOTWEAR",100.0000000000000,104.8583333333330,107.7416666666670,111.5583333333330,115.4416666666670,..
"....City of Olongapo","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,106.4416666666670,110.6250000000000,114.5666666666670,121.9083333333330,..
"....City of Olongapo","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.3833333333330,106.8833333333330,111.1583333333330,115.1416666666670,..
"....City of Olongapo","06 - HEALTH",100.0000000000000,105.0833333333330,109.1750000000000,114.7833333333330,117.7166666666670,..
"....City of Olongapo","07 - TRANSPORT",100.0000000000000,100.2250000000000,98.1500000000000,102.0833333333330,120.0750000000000,..
"....City of Olongapo","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.5500000000000,101.2333333333330,101.5500000000000,102.9833333333330,..
"....City of Olongapo","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,102.2833333333330,103.1333333333330,103.2750000000000,105.4000000000000,..
"....City of Olongapo","10 - EDUCATION SERVICES",100.0000000000000,104.1666666666670,104.1000000000000,104.1000000000000,104.2250000000000,..
"....City of Olongapo","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,101.6333333333330,107.1500000000000,113.2666666666670,114.6916666666670,..
"....City of Olongapo","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,133.1500000000000,144.2000000000000,..
"....City of Olongapo","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,103.0250000000000,106.3166666666670,111.0583333333330,113.3750000000000,..
"..Region IV-A (CALABARZON)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.1916666666670,106.2916666666670,112.0416666666670,117.1500000000000,..
"..Region IV-A (CALABARZON)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,115.2333333333330,131.7666666666670,147.8083333333330,160.2250000000000,..
"..Region IV-A (CALABARZON)","03 - CLOTHING AND FOOTWEAR",100.0000000000000,102.4416666666670,105.1333333333330,106.6666666666670,109.1916666666670,..
"..Region IV-A (CALABARZON)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,101.4000000000000,101.1250000000000,103.6916666666670,110.0083333333330,..
"..Region IV-A (CALABARZON)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.6833333333330,106.9666666666670,109.0500000000000,112.1416666666670,..
"..Region IV-A (CALABARZON)","06 - HEALTH",100.0000000000000,104.7416666666670,109.2083333333330,114.5916666666670,118.9583333333330,..
"..Region IV-A (CALABARZON)","07 - TRANSPORT",100.0000000000000,100.4500000000000,103.1833333333330,113.0750000000000,126.7750000000000,..
"..Region IV-A (CALABARZON)","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0500000000000,100.5500000000000,101.2333333333330,101.6000000000000,..
"..Region IV-A (CALABARZON)","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,104.2500000000000,104.6250000000000,104.4000000000000,106.5666666666670,..
"..Region IV-A (CALABARZON)","10 - EDUCATION SERVICES",100.0000000000000,102.6500000000000,104.4000000000000,105.8666666666670,107.3833333333330,..
"..Region IV-A (CALABARZON)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,103.1750000000000,104.9000000000000,110.2083333333330,114.1416666666670,..
"..Region IV-A (CALABARZON)","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,126.9250000000000,135.9000000000000,..
"..Region IV-A (CALABARZON)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,102.8666666666670,105.3000000000000,107.7083333333330,110.9833333333330,..
"....Batangas","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,100.7916666666670,104.5333333333330,110.1583333333330,116.7916666666670,..
"....Batangas","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,119.0916666666670,139.4000000000000,159.6250000000000,172.6083333333330,..
"....Batangas","03 - CLOTHING AND FOOTWEAR",100.0000000000000,102.8583333333330,104.7916666666670,105.5166666666670,109.4750000000000,..
"....Batangas","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,103.5083333333330,103.3166666666670,105.5250000000000,114.7416666666670,..
"....Batangas","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.6083333333330,106.0083333333330,108.5416666666670,112.8333333333330,..
"....Batangas","06 - HEALTH",100.0000000000000,103.8250000000000,107.3333333333330,112.9000000000000,119.0500000000000,..
"....Batangas","07 - TRANSPORT",100.0000000000000,101.7583333333330,98.1583333333334,103.6916666666670,120.4916666666670,..
"....Batangas","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.4583333333330,102.1000000000000,102.4666666666670,103.0250000000000,..
"....Batangas","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.3833333333330,101.7333333333330,101.8583333333330,103.3333333333330,..
"....Batangas","10 - EDUCATION SERVICES",100.0000000000000,102.8833333333330,105.4333333333330,107.7000000000000,108.8666666666670,..
"....Batangas","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,104.5000000000000,107.5333333333330,115.5333333333330,122.7333333333330,..
"....Batangas","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Batangas","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,102.5666666666670,104.8666666666670,107.0916666666670,109.3166666666670,..
"....Cavite","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.7583333333330,107.5750000000000,111.8583333333330,116.9000000000000,..
"....Cavite","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,109.3250000000000,121.2166666666670,138.4166666666670,151.4583333333330,..
"....Cavite","03 - CLOTHING AND FOOTWEAR",100.0000000000000,103.6416666666670,107.3916666666670,110.1416666666670,113.2083333333330,..
"....Cavite","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,102.3166666666670,104.3833333333330,108.3333333333330,113.2000000000000,..
"....Cavite","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,106.1666666666670,112.4333333333330,115.0333333333330,118.3916666666670,..
"....Cavite","06 - HEALTH",100.0000000000000,108.7916666666670,116.4666666666670,124.8416666666670,128.9833333333330,..
"....Cavite","07 - TRANSPORT",100.0000000000000,100.5416666666670,101.5500000000000,109.7083333333330,120.6833333333330,..
"....Cavite","08 - INFORMATION AND COMMUNICATION",100.0000000000000,99.8666666666667,100.6666666666670,102.5333333333330,103.0250000000000,..
"....Cavite","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,104.1333333333330,105.2250000000000,107.0666666666670,109.8916666666670,..
"....Cavite","10 - EDUCATION SERVICES",100.0000000000000,103.1000000000000,105.0666666666670,106.4000000000000,106.9416666666670,..
"....Cavite","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,103.6833333333330,105.5416666666670,108.5250000000000,110.2833333333330,..
"....Cavite","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,115.9750000000000,121.3000000000000,..
"....Cavite","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,103.9750000000000,106.5833333333330,110.0166666666670,113.2166666666670,..
"....Laguna","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.0583333333330,106.2416666666670,112.4583333333330,116.2166666666670,..
"....Laguna","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,114.4750000000000,132.8833333333330,143.9666666666670,156.3416666666670,..
"....Laguna","03 - CLOTHING AND FOOTWEAR",100.0000000000000,100.3166666666670,100.7083333333330,101.3583333333330,103.0000000000000,..
"....Laguna","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,99.6083333333334,97.2833333333334,98.9083333333334,103.5166666666670,..
"....Laguna","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,100.7833333333330,101.7583333333330,103.1416666666670,104.9666666666670,..
"....Laguna","06 - HEALTH",100.0000000000000,101.8500000000000,104.2416666666670,107.8166666666670,111.2000000000000,..
"....Laguna","07 - TRANSPORT",100.0000000000000,100.8083333333330,108.4250000000000,121.3083333333330,131.1666666666670,..
"....Laguna","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0000000000000,100.1250000000000,100.2000000000000,100.4750000000000,..
"....Laguna","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,103.1333333333330,102.8000000000000,101.5166666666670,103.7000000000000,..
"....Laguna","10 - EDUCATION SERVICES",100.0000000000000,101.4500000000000,102.7000000000000,104.2666666666670,107.4833333333330,..
"....Laguna","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,102.1500000000000,102.6083333333330,107.0833333333330,109.5416666666670,..
"....Laguna","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.2000000000000,145.6000000000000,..
"....Laguna","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,101.6750000000000,103.9333333333330,106.4583333333330,109.6833333333330,..
"....Quezon","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,100.6500000000000,102.8583333333330,109.2833333333330,111.7250000000000,..
"....Quezon","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,119.4833333333330,139.2333333333330,156.2500000000000,165.3916666666670,..
"....Quezon","03 - CLOTHING AND FOOTWEAR",100.0000000000000,101.5416666666670,102.8166666666670,105.2000000000000,107.4750000000000,..
"....Quezon","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,101.2166666666670,100.3583333333330,104.3916666666670,115.7083333333330,..
"....Quezon","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,100.9666666666670,102.2000000000000,105.5666666666670,109.0166666666670,..
"....Quezon","06 - HEALTH",100.0000000000000,100.7250000000000,103.3166666666670,107.5416666666670,113.9833333333330,..
"....Quezon","07 - TRANSPORT",100.0000000000000,100.7500000000000,98.3083333333333,103.3083333333330,127.0916666666670,..
"....Quezon","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0000000000000,100.2000000000000,100.4000000000000,100.4000000000000,..
"....Quezon","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,106.5833333333330,103.6500000000000,99.5500000000000,101.3166666666670,..
"....Quezon","10 - EDUCATION SERVICES",100.0000000000000,101.4166666666670,102.4000000000000,104.3333333333330,109.5333333333330,..
"....Quezon","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,101.7083333333330,103.2500000000000,104.7250000000000,106.6833333333330,..
"....Quezon","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.0500000000000,145.4000000000000,..
"....Quezon","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,101.3916666666670,103.4833333333330,105.9000000000000,108.1333333333330,..
"....Rizal","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,103.2833333333330,107.5333333333330,114.4666666666670,121.6666666666670,..
"....Rizal","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,119.7083333333330,136.4500000000000,153.7333333333330,166.8750000000000,..
"....Rizal","03 - CLOTHING AND FOOTWEAR",100.0000000000000,103.2416666666670,108.1333333333330,109.1250000000000,110.8500000000000,..
"....Rizal","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.5916666666670,99.5833333333333,101.0000000000000,107.2916666666670,..
"....Rizal","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,104.7916666666670,108.1916666666670,109.4333333333330,112.6250000000000,..
"....Rizal","06 - HEALTH",100.0000000000000,104.7416666666670,108.5666666666670,112.1500000000000,115.6500000000000,..
"....Rizal","07 - TRANSPORT",100.0000000000000,99.1583333333333,103.7500000000000,116.4916666666670,133.4416666666670,..
"....Rizal","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0333333333330,99.8500000000000,99.8000000000000,100.1250000000000,..
"....Rizal","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,106.3666666666670,108.8000000000000,109.8250000000000,112.1083333333330,..
"....Rizal","10 - EDUCATION SERVICES",100.0000000000000,103.4083333333330,105.1333333333330,106.0000000000000,106.4583333333330,..
"....Rizal","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,103.4916666666670,105.5416666666670,114.1083333333330,120.7833333333330,..
"....Rizal","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Rizal","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,103.7083333333330,106.4500000000000,107.2500000000000,112.2083333333330,..
"....City of Lucena (Capital)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,100.8750000000000,103.9416666666670,111.3583333333330,113.8833333333330,..
